clientID,visitDate,channel,conversion,revenue
20516148,4/3/21,organic,1,617.7
20526206,10/5/21,organic,1,720.65
20526211,16/5/21,organic,1,1082.45
20526059,1/4/21,organic,1,570.65
20526161,20/3/21,organic,1,1707.45
20526212,18/5/21,direct,1,1092.7
20536159,17/3/21,referral,1,1217.7
20536159,18/3/21,organic,1,1047.7
20536165,24/3/21,organic,1,296.55
20531519,8/3/21,organic,1,761.95
20535809,8/5/21,organic,1,577.7
20536179,9/4/21,organic,1,447.7
20535873,27/3/21,organic,1,767.7
20546078,17/5/21,organic,1,567.7
20546203,7/5/21,organic,1,297.7
20541863,17/4/21,organic,1,353.6
20556075,1/4/21,organic,1,972.2
20556204,8/5/21,organic,1,292.7
20556173,2/4/21,organic,1,867.7
20556156,14/3/21,organic,1,617.7
20566223,30/5/21,organic,1,617.7
20561619,22/4/21,organic,1,717.7
20561614,1/3/21,organic,1,1057.7
20566205,9/5/21,googlePaidSearch,1,247.7
20566171,31/3/21,organic,1,470.65
20576195,1/5/21,organic,1,1582.45
20576156,14/3/21,organic,1,292.7
20576169,28/3/21,organic,1,242.7
20586205,9/5/21,googlePaidSearch,1,717.7
20586082,4/3/21,organic,1,1117.7
20586082,31/3/21,organic,1,667.7
20581616,18/3/21,organic,1,817.7
20586157,16/3/21,organic,1,467.7
20596161,14/5/21,organic,1,1420.65
20596161,18/5/21,organic,1,2232.45
20596167,26/3/21,organic,1,1067.7
20596167,6/4/21,organic,1,467.7
20596167,30/4/21,googlePaidSearch,1,1117.7
20596171,31/3/21,organic,1,617.7
20596157,14/3/21,organic,1,567.7
20592052,9/5/21,organic,1,367.7
20596211,16/5/21,organic,1,617.7
20606177,8/4/21,organic,1,617.7
20606204,8/5/21,W+App,1,1023.6
20606203,7/5/21,direct,1,2597.2
20606201,5/5/21,organic,1,682.45
20606207,11/5/21,organic,1,2241.45
20606201,5/5/21,googlePaidSearch,1,870.65
20601619,22/4/21,googlePaidSearch,1,562.45
20606201,9/5/21,organic,1,267.7
20606154,11/3/21,organic,1,617.7
20606205,9/5/21,googlePaidSearch,1,567.7
20616145,1/3/21,organic,1,467.7
20616188,19/4/21,organic,1,1117.7
20616199,3/5/21,organic,1,717.7
20616174,3/4/21,organic,1,1067.7
20616162,21/3/21,organic,1,317.7
20616171,31/3/21,organic,1,367.7
20626202,8/5/21,organic,1,617.7
20626217,23/5/21,organic,1,667.7
20626205,10/5/21,direct,1,817.7
20626209,14/5/21,direct,1,317.7
20636203,7/5/21,organic,1,317.7
20636201,5/5/21,referral,1,356.55
20636055,24/3/21,organic,1,504.9
20636055,14/4/21,organic,1,390.15
20636055,27/4/21,organic,1,986.85
20636055,20/5/21,direct,1,1055.7
20636055,26/5/21,direct,1,741.45
20636204,8/5/21,organic,1,317.7
20633869,14/3/21,referral,1,367.7
20632237,30/5/21,organic,1,667.7
20646198,1/5/21,direct,1,2160.15
20646015,13/4/21,organic,1,7089.95
20656167,26/3/21,organic,1,767.7
20656189,21/4/21,googlePaidSearch,1,1117.7
20656212,17/5/21,organic,1,567.7
20666172,1/4/21,organic,1,367.7
20666191,23/4/21,organic,1,920.65
20666145,1/3/21,organic,1,2285.4
20666202,6/5/21,direct,1,1332.45
20666184,19/4/21,organic,1,292.7
20676189,21/4/21,googlePaidSearch,1,342.7
20676149,5/3/21,organic,1,1142.7
20675771,8/3/21,organic,1,745.65
20676168,27/3/21,organic,1,732.45
20676203,7/5/21,organic,1,1217.7
20671601,24/3/21,organic,1,1067.7
20680877,9/5/21,organic,1,467.7
20686181,12/4/21,organic,1,1217.7
20686155,12/3/21,organic,1,1137.7
20686164,23/3/21,organic,1,667.7
20686184,20/5/21,organic,1,467.7
20686203,7/5/21,googlePaidSearch,1,1117.7
20696212,17/5/21,organic,1,637.7
20696078,14/3/21,organic,1,870.65
20696222,28/5/21,organic,1,1382.45
20696133,8/3/21,organic,1,657.7
20696163,22/3/21,organic,1,817.7
20696168,27/3/21,organic,1,697.7
20696167,26/3/21,organic,1,1117.7
20706165,24/3/21,direct,1,1593.6
20706159,17/3/21,organic,1,2997.2
20706159,18/3/21,organic,1,667.7
20706184,15/4/21,organic,1,1170.65
20701775,7/4/21,organic,1,2132.45
20706179,9/4/21,organic,1,567.7
20711853,16/4/21,organic,1,467.7
2071.162,14/5/21,organic,1,1544.25
20716154,11/3/21,direct,1,3177
20716154,27/5/21,direct,1,2850.45
20716217,23/5/21,organic,1,1067.7
20716146,2/3/21,organic,1,317.7
20711621,15/5/21,organic,1,367.7
20715807,15/4/21,googlePaidSearch,1,617.7
20716173,5/4/21,direct,1,567.7
20716199,2/5/21,googlePaidSearch,1,317.7
20726216,22/5/21,organic,1,317.7
20726182,13/4/21,organic,1,873.6
20726196,29/4/21,organic,1,3127.2
20726204,10/5/21,organic,1,470.65
20726197,30/4/21,organic,1,382.45
20731857,8/5/21,organic,1,617.7
20736163,21/3/21,organic,1,617.7
20736204,8/5/21,googlePaidSearch,1,5662.25
20736166,25/3/21,organic,1,28311.25
20736166,26/3/21,organic,1,12891.7
20736207,12/5/21,organic,1,217.7
20736182,12/4/21,organic,1,717.7
20736182,15/4/21,organic,1,1167.7
20746192,25/4/21,organic,1,867.7
20746159,17/3/21,organic,1,617.7
20745857,12/5/21,organic,1,617.7
20746193,28/4/21,organic,1,620.65
20746174,3/4/21,organic,1,582.45
20741618,10/4/21,organic,1,367.7
20746203,7/5/21,organic,1,620.65
20756147,8/3/21,organic,1,682.45
20766164,23/3/21,direct,1,967.7
20762047,8/5/21,googlePaidSearch,1,1067.7
20766168,27/3/21,W+App,1,470.65
20766162,20/3/21,organic,1,1082.45
20766213,18/5/21,direct,1,307.7
20771617,30/3/21,organic,1,277.7
20771617,27/4/21,googlePaidSearch,1,377.7
20771617,31/5/21,organic,1,417.7
20776197,30/4/21,direct,1,617.7
20776164,23/3/21,organic,1,642.7
20776204,9/5/21,organic,1,767.7
20776204,24/5/21,organic,1,692.7
20776181,11/4/21,organic,1,467.7
20776162,20/3/21,organic,1,1057.7
20776207,11/5/21,organic,1,317.7
20771474,4/3/21,organic,1,567.7
20775904,18/3/21,organic,1,317.7
20776196,29/4/21,googlePaidSearch,1,367.7
20786155,12/3/21,organic,1,717.7
20786147,3/3/21,organic,1,1420.65
20786147,31/3/21,organic,1,2132.45
20786194,26/4/21,googlePaidSearch,1,623.6
20796189,21/4/21,googlePaidSearch,1,647.2
20796124,3/3/21,organic,1,717.7
20796188,19/4/21,organic,1,1217.7
20791621,15/5/21,direct,1,1117.7
20796217,23/5/21,organic,1,667.7
20806158,16/3/21,organic,1,817.7
20806187,19/4/21,organic,1,297.7
20806159,18/3/21,organic,1,267.7
20816206,10/5/21,organic,1,720.65
20816201,4/5/21,googlePaidSearch,1,1082.45
20821616,18/3/21,organic,1,367.7
20826177,9/4/21,W+App,1,567.7
20821726,1/4/21,organic,1,1029.5
20826205,9/5/21,organic,1,4026.7
20836197,1/5/21,direct,1,1117.7
20834112,16/5/21,organic,1,567.7
20836219,26/5/21,organic,1,467.7
20838382,14/4/21,organic,1,1217.7
20836204,8/5/21,googlePaidSearch,1,1170.65
20836191,23/4/21,googlePaidSearch,1,832.45
20836142,4/3/21,organic,1,367.7
20836158,16/3/21,organic,1,567.7
20841617,30/3/21,direct,1,367.7
20846072,5/4/21,organic,1,717.7
20846158,15/3/21,organic,1,1057.7
20846208,13/5/21,organic,1,247.7
20846148,4/3/21,organic,1,187.7
20846148,8/3/21,organic,1,217.7
20856173,3/4/21,direct,1,903.6
20861615,6/3/21,organic,1,2047.2
20861621,15/5/21,direct,1,617.7
20866189,21/4/21,googlePaidSearch,1,720.65
20866223,31/5/21,organic,1,1082.45
20886172,1/4/21,organic,1,367.7
20896222,29/5/21,organic,1,717.7
20896159,17/3/21,organic,1,1217.7
20896224,31/5/21,organic,1,1420.65
20906164,23/3/21,organic,1,2232.45
20906204,8/5/21,organic,1,1067.7
20906215,21/5/21,organic,1,342.7
20906214,19/5/21,organic,1,492.7
20916218,24/5/21,organic,1,567.7
20916179,9/4/21,organic,1,467.7
20916224,31/5/21,organic,1,1473.6
20915971,1/3/21,organic,1,2753.1
20915971,5/5/21,googlePaidSearch,1,2560.15
20916169,28/3/21,organic,1,1455.4
20926182,12/4/21,organic,1,832.45
20926192,24/4/21,organic,1,1167.7
20926131,29/3/21,organic,1,867.7
20926173,2/4/21,organic,1,667.7
20926207,11/5/21,organic,1,867.7
20926181,11/4/21,organic,1,617.7
20926181,12/4/21,organic,1,627.7
20926203,7/5/21,googlePaidSearch,1,667.7
20926178,10/4/21,organic,1,1658.5
20936153,10/3/21,organic,1,5821.7
20931617,29/3/21,organic,1,667.7
20931615,6/3/21,organic,1,817.7
20931616,18/3/21,organic,1,467.7
20946201,7/5/21,W+App,1,1217.7
20945055,7/3/21,organic,1,1217.7
20945055,14/3/21,organic,1,1217.7
20945055,19/3/21,organic,1,1217.7
20945055,11/4/21,organic,1,1217.7
20945055,19/4/21,googlePaidSearch,1,1217.7
20945055,11/5/21,googlePaidSearch,1,1420.65
20945055,25/5/21,organic,1,2232.45
20945055,28/5/21,organic,1,1067.7
20946154,12/3/21,organic,1,297.7
20946192,24/4/21,googlePaidSearch,1,267.7
20946155,13/3/21,organic,1,592.7
20956195,28/4/21,googlePaidSearch,1,492.7
20956205,9/5/21,direct,1,888.6
20956149,6/3/21,W+App,1,2478.1
20956149,7/3/21,W+App,1,3157.2
20955686,6/4/21,organic,1,617.7
20956171,31/3/21,organic,1,317.7
20967724,8/4/21,organic,1,317.7
20966157,14/3/21,direct,1,317.7
20966175,4/4/21,organic,1,367.7
20966205,9/5/21,direct,1,717.7
20966177,7/4/21,organic,1,1340.65
20976202,6/5/21,organic,1,1682.45
20976155,12/3/21,direct,1,367.7
20975949,28/4/21,organic,1,567.7
20976162,21/3/21,organic,1,773.6
20976176,6/4/21,organic,1,2647.2
20981617,30/3/21,googlePaidSearch,1,617.7
20986176,6/4/21,organic,1,557.7
20986207,11/5/21,organic,1,520.65
20986154,12/3/21,organic,1,1582.45
20981738,6/4/21,organic,1,370.65
20996188,19/4/21,organic,1,632.45
20996149,3/4/21,organic,1,537.7
20996204,9/5/21,organic,1,217.7
20991616,18/3/21,organic,1,667.7
20996147,3/3/21,organic,1,967.7
2099.162,3/5/21,googlePaidSearch,1,1052.7
21006198,1/5/21,organic,1,292.7
21001616,18/3/21,organic,1,567.7
21001616,31/3/21,organic,1,417.7
21016182,13/4/21,organic,1,817.7
21011619,9/5/21,googlePaidSearch,1,367.7
21016203,6/5/21,organic,1,720.65
21011615,7/3/21,direct,1,1232.45
21016199,3/5/21,organic,1,1217.7
21016205,9/5/21,googlePaidSearch,1,1117.7
21016104,22/4/21,organic,1,717.7
21016184,15/4/21,organic,1,1167.7
21016212,17/5/21,organic,1,870.65
21011615,7/3/21,organic,1,732.45
21026154,13/4/21,qrScan,1,1037.7
21025978,19/5/21,organic,1,217.7
21026201,4/5/21,organic,1,617.7
21035978,1/3/21,organic,1,567.7
21036166,25/3/21,organic,1,376.55
21036154,25/3/21,organic,1,591.95
21031621,16/5/21,W+App,1,217.7
21031774,9/4/21,organic,1,2294.25
21031608,11/3/21,organic,1,10350.45
21031608,16/4/21,googlePaidSearch,1,1420.65
21031608,23/4/21,organic,1,2435.4
21031608,4/5/21,organic,1,2132.45
21031608,11/5/21,organic,1,1429.5
21031608,19/5/21,organic,1,4979.65
21031608,21/5/21,organic,1,2232.45
21031608,16/4/21,organic,1,1097.7
21031561,13/3/21,organic,1,517.7
21031561,3/4/21,organic,1,617.7
21046204,9/5/21,googlePaidSearch,1,717.7
21046187,19/4/21,googlePaidSearch,1,1087.7
21046202,6/5/21,organic,1,467.7
21046187,19/4/21,organic,1,547.7
21046198,1/5/21,googlePaidSearch,1,242.7
21046118,1/3/21,organic,1,467.7
21046118,20/5/21,organic,1,442.7
21056169,28/3/21,organic,1,467.7
21056182,13/4/21,organic,1,1623.6
21051619,22/4/21,direct,1,3197.2
21056169,28/3/21,organic,1,1079.5
21066152,9/3/21,organic,1,1979.65
21066026,6/5/21,organic,1,2132.45
21066195,28/4/21,direct,1,547.7
21062151,20/5/21,googlePaidSearch,1,367.7
21076167,26/3/21,organic,1,1320.65
21076221,27/5/21,organic,1,2138.35
21076198,1/5/21,W+App,1,3097.2
21076203,7/5/21,googlePaidSearch,1,322.7
21071622,27/5/21,organic,1,492.7
21076178,8/4/21,organic,1,1047.7
21076162,20/3/21,organic,1,267.7
21086204,8/5/21,organic,1,717.7
21086085,4/3/21,organic,1,1077.7
21081618,11/4/21,social,1,377.7
21081618,12/4/21,social,1,367.7
21086217,23/5/21,W+App,1,417.7
21086186,17/4/21,googlePaidSearch,1,807.7
21091148,9/3/21,organic,1,267.7
21091621,15/5/21,organic,1,317.7
21091621,16/5/21,organic,1,347.7
21096146,2/3/21,W+App,1,617.7
21096196,29/4/21,organic,1,1067.7
21096205,9/5/21,organic,1,367.7
21096146,2/3/21,organic,1,617.7
21096188,20/4/21,googlePaidSearch,1,667.7
21096178,9/4/21,organic,1,867.7
21096164,23/3/21,organic,1,570.65
21106176,6/4/21,organic,1,382.45
21106223,31/5/21,organic,1,567.7
21106177,9/4/21,organic,1,417.7
21106205,9/5/21,googlePaidSearch,1,970.65
21116175,5/4/21,organic,1,1132.45
21116173,2/4/21,organic,1,667.7
21111972,30/4/21,organic,1,967.7
21116209,14/5/21,organic,1,1067.7
21126214,20/5/21,organic,1,317.7
21126154,16/3/21,organic,1,297.7
21126068,19/5/21,organic,1,367.7
21126148,5/3/21,organic,1,1167.7
21136155,12/3/21,direct,1,817.7
21136204,8/5/21,organic,1,570.65
21136222,29/5/21,googlePaidSearch,1,1682.45
21136202,7/5/21,organic,1,976.55
21136151,8/3/21,direct,1,1164.9
21136151,15/4/21,direct,1,567.45
21135899,29/5/21,organic,1,292.7
21146152,9/3/21,organic,1,770.65
21146166,25/3/21,organic,1,1382.45
21146188,20/4/21,direct,1,617.7
21156146,2/3/21,organic,1,567.7
21156146,17/5/21,organic,1,317.7
21156162,20/3/21,organic,1,317.7
21156204,8/5/21,organic,1,467.7
21156192,25/4/21,organic,1,1117.7
21156149,5/3/21,organic,1,770.65
21151793,9/4/21,organic,1,1685.4
21156158,16/3/21,organic,1,2132.45
21152087,13/5/21,organic,1,717.7
21156196,29/4/21,direct,1,1117.7
21166188,20/4/21,googlePaidSearch,1,617.7
21166187,19/4/21,googlePaidSearch,1,547.7
21161616,1/4/21,organic,1,267.7
21166178,8/4/21,organic,1,617.7
21166159,17/3/21,organic,1,720.65
21172039,8/5/21,googlePaidSearch,1,1182.45
21176145,1/3/21,organic,1,867.7
21176216,21/5/21,organic,1,717.7
21186168,28/3/21,organic,1,1320.65
21186158,16/3/21,direct,1,1657.45
21186173,2/4/21,referral,1,842.7
21186196,29/4/21,organic,1,1067.7
21181617,30/3/21,organic,1,570.65
21186153,10/3/21,organic,1,1732.45
21196201,5/5/21,googlePaidSearch,1,1117.7
21191604,8/4/21,organic,1,620.65
21196157,18/3/21,organic,1,582.45
21196216,23/5/21,organic,1,367.7
21196205,9/5/21,googlePaidSearch,1,617.7
21196183,14/4/21,organic,1,660.65
21206224,31/5/21,organic,1,882.45
21202051,9/5/21,googlePaidSearch,1,817.7
21205804,20/5/21,organic,1,367.7
21206208,13/5/21,organic,1,617.7
21206201,5/5/21,W+App,1,717.7
21216197,30/4/21,googlePaidSearch,1,1217.7
21211616,19/3/21,organic,1,1067.7
21216214,19/5/21,organic,1,430.65
2121.162,3/5/21,organic,1,1235.4
21216176,5/4/21,direct,1,2232.45
21226162,21/3/21,organic,1,1117.7
21226206,10/5/21,direct,1,617.7
21226171,31/3/21,organic,1,1123.6
21226203,7/5/21,organic,1,3553.1
21236183,13/4/21,organic,1,2647.2
21236167,26/3/21,organic,1,592.7
21241938,7/5/21,organic,1,442.7
21246206,10/5/21,organic,1,367.7
21246192,24/4/21,googlePaidSearch,1,617.7
21246148,5/3/21,organic,1,667.7
2124.162,4/5/21,googlePaidSearch,1,867.7
21246218,31/5/21,organic,1,617.7
21246212,18/5/21,organic,1,617.7
21246148,5/3/21,organic,1,682.7
21242088,13/5/21,organic,1,862.7
21252071,11/5/21,organic,1,217.7
21256152,9/3/21,organic,1,537.7
21251617,18/4/21,organic,1,326.55
21256167,26/3/21,organic,1,1896.7
21251698,29/3/21,organic,1,4291.45
21256159,21/3/21,organic,1,667.7
21252123,17/5/21,organic,1,917.7
21256194,3/5/21,organic,1,867.7
21266209,14/5/21,W+App,1,617.7
21266224,31/5/21,organic,1,720.65
21276165,24/3/21,organic,1,1062.45
2127.162,3/5/21,googlePaidSearch,1,470.65
21271615,6/3/21,direct,1,1632.45
21271615,15/5/21,direct,1,820.65
21276168,27/3/21,organic,1,1632.45
21276206,11/5/21,organic,1,617.7
21286217,23/5/21,organic,1,542.7
21281615,6/3/21,organic,1,242.7
21286155,25/3/21,organic,1,617.7
21296155,12/3/21,organic,1,617.7
21291619,22/4/21,organic,1,617.7
21296202,6/5/21,googlePaidSearch,1,720.65
21291465,10/3/21,organic,1,2044.25
21306155,13/3/21,organic,1,5126.7
21306184,15/4/21,organic,1,367.7
21312121,17/5/21,organic,1,717.7
21316185,16/4/21,W+App,1,1553.6
21316078,30/3/21,organic,1,3100.15
21316078,27/4/21,googlePaidSearch,1,2232.45
21316172,1/4/21,direct,1,1067.7
21316161,19/3/21,organic,1,317.7
21316168,28/3/21,organic,1,467.7
21316204,8/5/21,organic,1,1117.7
21312052,9/5/21,googlePaidSearch,1,717.7
21326175,4/4/21,organic,1,1217.7
21326167,26/3/21,W+App,1,1217.7
21322119,17/5/21,organic,1,1042.7
21326079,6/4/21,organic,1,448.6
21326118,19/3/21,organic,1,1647.2
21326167,26/3/21,organic,1,650.65
21326158,16/3/21,direct,1,732.45
21326177,7/4/21,organic,1,367.7
21336213,19/5/21,direct,1,717.7
21336221,27/5/21,organic,1,1217.7
21331438,30/3/21,googlePaidSearch,1,1067.7
21336199,2/5/21,organic,1,520.65
21336181,25/5/21,organic,1,1585.4
21336186,14/5/21,organic,1,1632.45
21336186,20/5/21,organic,1,617.7
21336186,21/5/21,organic,1,717.7
21346186,17/4/21,organic,1,1217.7
21342201,26/5/21,organic,1,1323.6
21341619,22/4/21,direct,1,1607.2
21356145,1/3/21,direct,1,327.7
21356207,12/5/21,referral,1,167.7
21350358,7/5/21,organic,1,617.7
21356222,29/5/21,organic,1,617.7
21356198,8/5/21,direct,1,617.7
21356169,11/4/21,organic,1,1361.95
21351619,23/4/21,organic,1,4765.5
21351619,3/5/21,organic,1,2750.45
21356202,6/5/21,organic,1,720.65
21366206,10/5/21,organic,1,1944.25
21366147,3/3/21,direct,1,4626.7
21366167,27/3/21,organic,1,779.5
21366137,11/3/21,organic,1,2626.7
21366148,5/3/21,organic,1,367.7
21376199,3/5/21,organic,1,720.65
21376218,25/5/21,direct,1,1338.35
21376166,25/3/21,organic,1,1697.2
21376198,1/5/21,googlePaidSearch,1,900.65
21376148,4/3/21,organic,1,732.45
21386156,13/3/21,organic,1,297.7
21386222,28/5/21,direct,1,192.7
21386222,28/5/21,organic,1,192.7
21386222,29/5/21,organic,1,510.65
21386148,5/3/21,organic,1,1332.45
21386224,31/5/21,organic,1,770.65
21386213,19/5/21,organic,1,1485.4
21382171,28/5/21,organic,1,1232.45
21396189,21/4/21,direct,1,1047.7
21396193,25/4/21,direct,1,242.7
21396159,15/4/21,organic,1,592.7
21396165,24/3/21,organic,1,1067.7
21392215,28/5/21,organic,1,367.7
21406203,7/5/21,googlePaidSearch,1,567.7
21401622,27/5/21,organic,1,317.7
21406189,22/4/21,googlePaidSearch,1,342.7
21406068,30/3/21,organic,1,492.7
21416221,27/5/21,organic,1,617.7
21416221,31/5/21,organic,1,567.7
21416158,16/3/21,organic,1,467.7
21411615,7/3/21,organic,1,1217.7
21416206,10/5/21,organic,1,1037.7
21416156,27/4/21,W+App,1,160.65
21416156,14/5/21,W+App,1,282.45
21416172,1/4/21,organic,1,367.7
21411942,26/4/21,googlePaidSearch,1,617.7
21411671,26/3/21,organic,1,717.7
21416201,5/5/21,googlePaidSearch,1,1067.7
21416193,26/4/21,W+App,1,367.7
21426176,27/4/21,organic,1,617.7
21421617,8/4/21,organic,1,567.7
21426195,28/4/21,googlePaidSearch,1,367.7
21426148,4/3/21,organic,1,717.7
21426172,1/4/21,organic,1,1197.7
21426169,29/3/21,organic,1,967.7
21426205,9/5/21,organic,1,337.7
21431622,28/5/21,direct,1,567.7
21436202,6/5/21,direct,1,1098.6
21432114,16/5/21,organic,1,572.2
21435751,23/3/21,organic,1,3029.65
21436158,16/3/21,organic,1,11377.45
21436172,1/4/21,direct,1,367.7
21432053,9/5/21,googlePaidSearch,1,567.7
21436182,13/4/21,organic,1,417.7
21446169,29/3/21,organic,1,817.7
21446168,27/3/21,W+App,1,337.7
21446195,28/4/21,organic,1,387.7
21446195,28/4/21,organic,1,217.7
21442224,29/5/21,organic,1,547.7
21446079,15/5/21,organic,1,217.7
21456174,4/4/21,W+App,1,297.7
21456217,28/5/21,organic,1,317.7
21451826,13/4/21,organic,1,967.7
21456151,11/3/21,organic,1,1067.7
21451615,7/3/21,organic,1,773.6
21456163,22/3/21,organic,1,2627.2
21451615,8/3/21,organic,1,467.7
21466196,29/4/21,W+App,1,367.7
21466175,4/4/21,organic,1,557.7
21466171,1/4/21,organic,1,337.7
21466191,27/4/21,googlePaidSearch,1,767.7
21472191,25/5/21,organic,1,867.7
21476149,6/3/21,direct,1,617.7
21479258,1/5/21,organic,1,617.7
21476155,13/3/21,organic,1,567.7
21471785,8/4/21,organic,1,317.7
21471785,11/4/21,organic,1,367.7
21482098,14/5/21,organic,1,620.65
21491455,1/3/21,newsletter,1,632.45
21502027,7/5/21,organic,1,557.7
21542037,14/5/21,organic,1,257.7
21542037,21/5/21,organic,1,267.7
21592084,13/5/21,direct,1,342.7
21682002,3/5/21,googlePaidSearch,1,592.7
21680271,6/5/21,googlePaidSearch,1,1117.7
21702018,5/5/21,googlePaidSearch,1,580.65
21741896,21/4/21,googlePaidSearch,1,382.45
21761507,7/3/21,organic,1,467.7
21781985,2/5/21,direct,1,1117.7
21821571,14/3/21,organic,1,717.7
21832017,5/5/21,organic,1,1047.7
21841615,6/3/21,direct,1,217.7
21842236,30/5/21,organic,1,337.7
21853553,12/5/21,organic,1,467.7
21900634,5/3/21,direct,1,620.65
21929418,2/4/21,organic,1,582.45
21951922,24/4/21,organic,1,317.7
21952228,29/5/21,W+App,1,342.7
21962021,11/5/21,organic,1,442.7
21965951,18/3/21,organic,1,467.7
21981585,16/3/21,organic,1,1117.7
22011934,25/4/21,organic,1,717.7
22032094,14/5/21,organic,1,1217.7
22032094,15/5/21,organic,1,1067.7
22041913,26/4/21,organic,1,367.7
22041684,27/3/21,organic,1,597.7
22092106,15/5/21,organic,1,492.7
22101498,6/3/21,organic,1,472.7
22111585,16/3/21,organic,1,517.7
22159265,24/4/21,organic,1,557.7
22161772,7/4/21,organic,1,317.7
22211861,17/4/21,organic,1,567.7
22232046,9/5/21,organic,1,342.7
22241602,21/3/21,organic,1,492.7
22281904,22/4/21,googlePaidSearch,1,617.7
22332053,9/5/21,organic,1,617.7
22332045,8/5/21,googlePaidSearch,1,820.65
22341592,20/3/21,googlePaidSearch,1,1582.45
22341733,2/4/21,organic,1,467.7
22372037,7/5/21,googlePaidSearch,1,1067.7
22381666,26/3/21,organic,1,478.35
22391956,4/5/21,organic,1,1170.95
22391812,11/4/21,organic,1,717.7
22402227,29/5/21,organic,1,1047.7
22401619,20/3/21,W+App,1,367.7
22442044,8/5/21,googlePaidSearch,1,1057.7
22462172,23/5/21,direct,1,317.7
22478639,17/4/21,organic,1,547.7
22472052,9/5/21,organic,1,267.7
22501786,8/4/21,direct,1,567.7
22502061,10/5/21,organic,1,317.7
22521965,29/4/21,organic,1,467.7
22565968,18/3/21,organic,1,1117.7
22682012,4/5/21,googlePaidSearch,1,717.7
22691813,11/4/21,organic,1,1067.7
22759211,9/5/21,organic,1,277.7
22751543,11/3/21,organic,1,187.7
22781741,3/4/21,googlePaidSearch,1,667.7
22791569,14/3/21,organic,1,367.7
22802122,17/5/21,organic,1,613.6
22811699,29/3/21,direct,1,600.15
22821569,14/3/21,organic,1,732.45
22841959,28/4/21,googlePaidSearch,1,1067.7
22871819,12/4/21,organic,1,467.7
22872035,7/5/21,googlePaidSearch,1,1117.7
22886146,2/3/21,organic,1,617.7
22881986,8/5/21,googlePaidSearch,1,567.7
22901891,20/4/21,organic,1,723.6
22906466,23/3/21,organic,1,2397.2
22901748,4/4/21,organic,1,617.7
22925205,12/3/21,organic,1,567.7
22921501,6/3/21,direct,1,467.7
22938301,12/3/21,organic,1,1217.7
22938301,1/4/21,organic,1,2841.3
22956205,9/5/21,googlePaidSearch,1,9185.7
22965425,4/4/21,organic,1,297.7
22981984,1/5/21,W+App,1,287.7
22992019,5/5/21,organic,1,667.7
22992019,6/5/21,organic,1,417.7
23006165,23/3/21,direct,1,967.7
23012037,7/5/21,organic,1,1117.7
23021784,8/4/21,direct,1,617.7
23041863,27/5/21,organic,1,717.7
23042078,12/5/21,organic,1,1067.7
23041141,30/3/21,organic,1,320.65
23050536,9/5/21,googlePaidSearch,1,385.4
23069072,10/5/21,organic,1,582.45
23081885,20/4/21,organic,1,467.7
23101852,16/4/21,organic,1,1067.7
23121645,4/5/21,googlePaidSearch,1,570.65
23137836,8/4/21,organic,1,1582.45
23132029,6/5/21,organic,1,362.65
23132029,9/5/21,organic,1,542.45
23161967,29/4/21,googlePaidSearch,1,317.7
23201723,1/4/21,organic,1,367.7
23212106,16/5/21,organic,1,617.7
23212052,9/5/21,googlePaidSearch,1,567.7
23216752,26/3/21,direct,1,367.7
23226054,19/3/21,organic,1,617.7
23232099,14/5/21,organic,1,617.7
23240553,10/5/21,organic,1,617.7
23241915,23/4/21,googlePaidSearch,1,567.7
23276202,5/5/21,googlePaidSearch,1,670.65
23271701,31/3/21,organic,1,3856.05
23289884,15/3/21,organic,1,9285.7
23292157,21/5/21,organic,1,1020.65
23299412,26/4/21,organic,1,1482.45
23318015,10/4/21,organic,1,1120.65
23321868,18/4/21,organic,1,582.45
23338953,9/5/21,googlePaidSearch,1,417.7
23356156,13/3/21,organic,1,967.7
23382026,20/5/21,organic,1,1147.7
23409046,8/3/21,organic,1,717.7
23401586,16/3/21,organic,1,570.65
23402216,28/5/21,googlePaidSearch,1,1632.45
23432047,8/5/21,googlePaidSearch,1,1326.55
23431526,9/3/21,organic,1,4261.95
23431567,18/3/21,organic,1,1117.7
23441558,21/5/21,organic,1,614.7
23451942,15/5/21,organic,1,575.65
23461733,2/4/21,organic,1,685.4
23491922,24/4/21,googlePaidSearch,1,1935.4
23522184,24/5/21,direct,1,2232.45
23552235,30/5/21,organic,1,1067.7
23561666,25/3/21,organic,1,367.7
23591691,28/3/21,organic,1,717.7
23611715,31/3/21,organic,1,1047.7
23621983,1/5/21,googlePaidSearch,1,217.7
23621812,11/4/21,organic,1,427.7
23631627,21/3/21,organic,1,967.7
23631691,28/3/21,direct,1,947.7
23657369,29/5/21,organic,1,1170.65
23661697,29/3/21,organic,1,1432.45
23682028,6/5/21,organic,1,867.7
23716155,12/3/21,organic,1,717.7
23722211,27/5/21,organic,1,1047.7
23730479,23/5/21,W+App,1,197.7
23731878,19/4/21,organic,1,217.7
23732107,15/5/21,organic,1,317.7
23741818,15/4/21,organic,1,317.7
23742059,10/5/21,organic,1,347.7
23751907,22/4/21,organic,1,517.7
23782164,22/5/21,organic,1,587.7
23809857,1/5/21,googlePaidSearch,1,417.7
23822038,7/5/21,googlePaidSearch,1,873.6
23892361,30/5/21,organic,1,3167.2
